date,store_id,revenue,revenue_prediction,lower_bound,upper_bound
2019-09-29,S0055,2037.8,1951.9861594213019,-18.7556858557964,3922.7280046984
2019-10-06,S0055,450.47,2025.611949778937,26.40255172515822,4024.821347832716
2019-10-13,S0055,0.0,2007.3287299905182,-66.79561341073713,4081.4530733917736
2019-10-20,S0055,0.0,1591.216265318933,-519.560612490287,3701.993143128153
2019-10-27,S0055,0.0,1884.9086818791639,-261.8880644739547,4031.7054282322824
2019-11-03,S0055,0.0,1950.9626006523386,-231.2590610360876,4133.184262340765
2018-11-11,S0056,3142.82,4106.697570014228,1705.8165552214955,6507.578584806961
2018-11-18,S0056,3356.85,3623.041652768758,1067.6171577281598,6178.466147809357
2018-11-25,S0056,3484.82,3337.4835445416848,618.6894434314604,6056.27764565191
2018-12-02,S0056,3814.07,3701.973186084354,608.0386196649688,6795.907752503739
2018-12-09,S0056,4354.71,3783.4299577546735,497.09228619670193,7069.767629312645
2018-12-16,S0056,4001.29,2938.9564798161587,-537.216857434526,6415.129817066843
2018-12-23,S0056,4579.63,3179.061928923025,-517.6661766772368,6875.7900345232865
2018-12-30,S0056,3268.79,5173.793859235102,1296.6499076343043,9050.9378108359
2019-01-06,S0056,3717.81,4129.568559396597,77.44797615901143,8181.689142634183
2019-01-13,S0056,2796.93,3859.859203859526,-367.89082943670746,8087.60923715576
2019-01-20,S0056,6143.51,3707.237886695169,-683.3759570576999,8097.851730448037
2019-01-27,S0056,3341.36,3937.424149061318,-611.0969027030901,8485.945200825727
2019-02-03,S0056,5191.78,4010.825665700881,-954.6456815958377,8976.2970129976
2019-02-10,S0056,6295.05,3620.527437330643,-1560.5886264008705,8801.643501062157
2019-02-17,S0056,5578.76,3451.755726030757,-1941.4690609323447,8844.98051299386
2019-02-24,S0056,5177.24,3706.407871188233,-1942.7470543825793,9355.562796759044
2019-03-03,S0056,4768.8,3813.095437588358,-2046.8250925960342,9673.01596777275
2019-03-10,S0056,6231.54,2994.502992264841,-3071.069381392348,9060.07536592203
2019-03-17,S0056,4658.31,3208.5342039600364,-3066.4928399617147,9483.561247881787
2019-03-24,S0056,3705.59,5209.958865161743,-1260.4320681252902,11680.349798448777
2019-03-31,S0056,3713.54,4171.430585538775,-2489.3389128696745,10832.200083947224
2019-04-07,S0056,3038.81,3895.547098191565,-2952.419477207224,10743.513673590354
2019-04-14,S0056,4462.7,3744.6751641361275,-3283.934834760416,10773.285163032671
2019-04-21,S0056,6980.0,3976.105826252017,-3228.9930949697823,11181.204747473816
2019-04-28,S0056,4035.15,4048.049021341285,-3541.365591065024,11637.463633747593
2019-05-05,S0056,4026.25,3658.202623765251,-4159.348893512461,11475.754141042962
2019-05-12,S0056,5236.09,3489.7002911840073,-4553.707979945465,11533.108562313479
2019-05-19,S0056,3579.83,3744.0088403169334,-4562.80856002632,12050.826240660188
2019-05-26,S0056,4038.5099999999998,3850.8119506742287,-4682.367034941778,12383.990936290236
2019-06-02,S0056,4494.96,3032.277198950969,-5723.295906756604,11787.850304658543
2019-06-09,S0056,3795.56,3246.227657524671,-5735.385989194665,12227.841304244006
2019-06-16,S0056,4210.57,5247.6816176040775,-3948.0311060001495,14443.394341208304
2019-06-23,S0056,5263.69,4209.165535340109,-5196.427303415765,13614.758374095984
2019-06-30,S0056,4970.94,3933.2631166973215,-5679.489134972678,13546.01536836732
2019-07-07,S0056,4620.58,3782.3985580648655,-6031.745514548647,13596.54263067838
2019-07-14,S0056,6338.0,4013.831757635273,-5998.009902683649,14025.673417954195
2019-07-21,S0056,3946.53,4085.7705258308442,-6304.735031098769,14476.276082760458
2019-07-28,S0056,4462.34,3695.925973041949,-6939.521939100634,14331.373885184532
2019-08-04,S0056,6310.09,3527.4241574894813,-7351.198568689834,14406.046883668798
2019-08-11,S0056,5178.24,3781.731674104273,-7373.760212479342,14937.22356068789
2019-08-18,S0056,8511.18,3888.5352432794193,-7511.180544506158,15288.251031064996
2019-08-25,S0056,19333.17,3070.000594008305,-8570.519350997354,14710.520539013964
2019-09-01,S0056,4590.57,3283.9508123936075,-8600.790839506953,15168.692464294167
2019-09-08,S0056,4551.0,5285.404886005551,-6832.825152810729,17403.634924821832
2019-09-15,S0056,5398.21,4246.8888232529835,-8101.015389941861,16594.793036447827
2019-09-22,S0056,4417.42,3970.9863488876003,-8604.09988205287,16546.07257982807
2019-09-29,S0056,6400.11,3820.1218182186467,-8976.829556522945,16617.073192960237
2019-10-06,S0056,747.37,4051.55502128333,-8963.822565899893,17066.93260846655
2019-10-13,S0056,0.0,4123.49377658758,-9273.3969710773,17520.384524252462
2019-10-20,S0056,0.0,3733.64923065709,-9925.529222192414,17392.827683506595
2019-10-27,S0056,0.0,3565.1474156657623,-10354.813110246589,17485.107941578113
2019-11-03,S0056,0.0,3819.4549293068085,-10392.185896578998,18031.095755192615
2018-11-11,S0058,1586.48,2264.620810995572,1332.7937281656705,3196.4478938254733
2018-11-18,S0058,1524.83,1603.8366380077746,652.2953745755494,2555.3779014399997
2018-11-25,S0058,1510.81,1575.435689720708,604.5812240317057,2546.2901554097107
2018-12-02,S0058,1533.21,1754.8773522870956,765.0865601073324,2744.668144466859
2018-12-09,S0058,1949.53,1741.637853337238,733.2662926482308,2750.0094140262454
2018-12-16,S0058,1893.06,1568.652817431908,542.0367290073627,2595.2689058564533
2018-12-23,S0058,1771.97,1636.8351784394613,592.2931824405628,2681.37717443836
2018-12-30,S0058,1920.6599999999999,1714.89608425054,652.7306678986197,2777.0615006024605
2019-01-06,S0058,2329.0099999999998,1429.3197560658873,349.81858577500134,2508.8209263567733
2019-01-13,S0058,1841.56,1684.6870790373189,588.1241343502929,2781.250023724345
2019-01-20,S0058,3185.39,1445.121185477103,331.757530875572,2558.484840078634
2019-01-27,S0058,1937.31,1598.7517969468709,468.83446730516425,2728.6691265885775
2019-02-03,S0058,1863.27,2168.8750698128692,995.0267574056522,3342.723382220086
2019-02-10,S0058,2006.89,1463.458268699906,269.4284595260417,2657.4880778737706
2019-02-17,S0058,1824.84,1569.7694178239292,355.8938587302114,2783.644976917647
2019-02-24,S0058,1455.87,1635.5237711849531,402.12177870109736,2868.925763668809
2019-03-03,S0058,1212.5,1935.8751001830633,683.2510281945908,3188.499172171536
2019-03-10,S0058,1765.58,1601.1034108777965,329.5478065579598,2872.6590151976334
2019-03-17,S0058,1791.94,1602.9275265963026,312.71814671017046,2893.136906482435
2019-03-24,S0058,1659.84,1763.7740467181766,455.17676952033685,3072.371323916016
2019-03-31,S0058,1892.09,1530.7738036894923,204.04345030570948,2857.504157073275
2019-04-07,S0058,1573.1,1765.1843813621172,420.5654472500876,3109.803315474147
2019-04-14,S0058,1506.47,1466.8373630519213,104.56459122741808,2829.1101348764246
2019-04-21,S0058,1655.23,1602.1365954875932,222.4349198617997,2981.838271113387
2019-04-28,S0058,1424.51,2198.410528850749,690.4618632953564,3706.359194406142
2019-05-05,S0058,1246.1,1492.9937277377853,-44.354384266160196,3030.341839741731
2019-05-12,S0058,1693.5,1599.3048768618085,33.1093649805191,3165.5003887430976
2019-05-19,S0058,1593.72,1665.0592302228324,70.53816485910056,3259.5802955865643
2019-05-26,S0058,1405.51,1965.4105592209423,343.0584215333033,3587.7626969085813
2019-06-02,S0058,1596.1,1630.6388699156755,-19.07488930460363,3280.352629135955
2019-06-09,S0058,1377.51,1632.462985634182,-44.165928570458846,3309.0918998388224
2019-06-16,S0058,1377.3799999999999,1793.3095057560558,90.19073546205527,3496.4282760500564
2019-06-23,S0058,2481.95,1560.3092627273716,-168.8936128017922,3289.5121382565353
2019-06-30,S0058,1403.83,1794.7198403999964,39.82050055591321,3549.61918024408
2019-07-07,S0058,1500.0,1496.3728220898006,-283.8522535276047,3276.597897707206
2019-07-14,S0058,1674.3400000000001,1631.6720545254725,-173.52446950246804,3436.868578553413
2019-07-21,S0058,1601.64,2227.9459878886278,295.66652140496535,4160.22545437229
2019-07-28,S0058,1487.94,1522.5291867756646,-446.72789797473615,3491.7862715260653
2019-08-04,S0058,1484.27,1628.8403358996877,-376.7124260132173,3634.3930978125927
2019-08-11,S0058,1499.64,1694.5946892607117,-346.60842323391853,3735.797801755342
2019-08-18,S0058,2883.1200000000003,1994.9460182588216,-81.29539163888171,4071.187428156525
2019-08-25,S0058,6399.54,1660.1743289535548,-450.5238103501342,3770.872468257244
2019-09-01,S0058,1784.19,1661.9984446720612,-482.6028884898594,3806.5997778339815
2019-09-08,S0058,1876.47,1822.844964793935,-355.13187683088563,4000.821806418756
2019-09-15,S0058,2462.81,1589.8447217652508,-621.003843562343,3800.693287092845
2019-09-22,S0058,1747.08,1824.2552994378757,-418.9833688179697,4067.493967693721
2019-09-29,S0058,1833.4,1525.9082811276799,-749.2595642094857,3801.0761264648454
2019-10-06,S0058,259.49,1661.2075135633518,-645.4485577730811,3967.8635848997847
2019-10-13,S0058,0.0,2257.481446926507,-174.23922669276544,4689.2021205457795
2019-10-20,S0058,0.0,1552.0646458135438,-922.8638841246902,4026.993175751778
2019-10-27,S0058,0.0,1658.375794937567,-859.0188243339232,4175.770414209057
2019-11-03,S0058,0.0,1724.130148298591,-835.0259486998266,4283.2862452970085
2018-11-11,S0062,8727.2,10174.822196318491,5336.360112445351,15013.284280191632
2018-11-18,S0062,10638.84,8199.217353975928,3021.1750633541124,13377.259644597743
2018-11-25,S0062,9543.94,9364.719742263449,4149.991704151448,14579.447780375449
2018-12-02,S0062,10510.16,8835.661520855567,3584.4889533843934,14086.834088326741
2018-12-09,S0062,9727.95,11286.648815372384,5999.269270794575,16574.028359950193
2018-12-16,S0062,10476.68,8732.931544856961,3409.576581385895,14056.286508328027
2018-12-23,S0062,10882.73,9199.616523542245,3840.50862062778,14558.724426456709
2018-12-30,S0062,13511.26,9460.679881978092,4066.0302372562037,14855.329526699981
2019-01-06,S0062,10955.1,9258.579772006202,3828.5855936621365,14688.573950350266
2019-01-13,S0062,10536.13,9227.68768826485,3762.5298844099825,14692.845492119719
2019-01-20,S0062,20225.25,8821.619792078029,3321.3999443765597,14321.839639779497
2019-01-27,S0062,11615.43,9877.139535652988,4342.212357176558,15412.066714129418
2019-02-03,S0062,11509.49,10698.576310507387,4774.2242191027535,16622.92840191202
2019-02-10,S0062,14606.57,8593.648011291743,2551.5648513763645,14635.731171207122
2019-02-17,S0062,10715.48,9759.150399579263,3663.3095611477665,15854.99123801076
2019-02-24,S0062,9534.14,9230.092178171382,3080.9469336711245,15379.23742267164
2019-03-03,S0062,11431.83,11681.0794726882,5479.071186766002,17883.087758610396
2019-03-10,S0062,12691.13,9127.362202172777,2872.918745584653,15381.8056587609
2019-03-17,S0062,10481.039999999999,9594.04718085806,3287.5797538907846,15900.514607825336
2019-03-24,S0062,10386.36,9855.110539293908,3497.011233925343,16213.209844662473
2019-03-31,S0062,10978.76,9653.010429322017,3243.6489163093984,16062.371942334637
2019-04-07,S0062,10091.11,9622.118345580666,3161.838561422129,16082.398129739202
2019-04-14,S0062,11537.73,9216.050449393844,2705.0721629905092,15727.02873579718
2019-04-21,S0062,11102.55,10271.570192968804,3710.2779732319987,16832.86241270561
2019-04-28,S0062,8615.78,11093.006967823203,4138.745229726789,18047.268705919618
2019-05-05,S0062,9109.92,8988.078668607559,1898.68699229083,16077.470344924288
2019-05-12,S0062,10758.89,10153.581056895078,2994.3055549536084,17312.85655883655
2019-05-19,S0062,9740.17,9624.522835487198,2396.021676885075,16853.023994089323
2019-05-26,S0062,9516.5,12075.510130004015,4778.421419128252,19372.59884087978
2019-06-02,S0062,9401.13,9521.792859488593,2156.733791844901,16886.851927132284
2019-06-09,S0062,6058.47,9988.477838173876,2556.041681599353,17420.9139947484
2019-06-16,S0062,8969.68,10249.541196609724,2750.294876174723,17748.787517044722
2019-06-23,S0062,13764.04,10047.441086637833,2481.921637830288,17612.960535445378
2019-06-30,S0062,8178.8,10016.549002896481,2385.259731449524,17647.838274343438
2019-07-07,S0062,8706.48,9610.48110670966,1913.7701992202856,17307.192014199034
2019-07-14,S0062,9072.94,10666.00085028462,2904.31303917256,18427.688661396678
2019-07-21,S0062,8718.53,11487.437625139019,3334.1760083515655,19640.69924192647
2019-07-28,S0062,6907.79,9382.509325923374,1079.8414108437428,17685.177241003006
2019-08-04,S0062,8148.93,10548.011714210894,2160.8014911964055,18935.221937225382
2019-08-11,S0062,7227.03,10018.953492803013,1548.0270454092497,18489.879940196777
2019-08-18,S0062,15734.289999999999,12469.94078731983,3916.097830286677,21023.783744352986
2019-08-25,S0062,30984.55,9916.223516804408,1280.2371411946842,18552.209892414132
2019-09-01,S0062,9141.85,10382.908495489692,1665.522349660867,19100.294641318516
2019-09-08,S0062,10623.03,10643.97185392554,1845.8978124023542,19442.045895448726
2019-09-15,S0062,11823.53,10441.871743953649,1563.7862739786615,19319.957213928636
2019-09-22,S0062,10063.72,10410.979660212297,1453.5196829835495,19368.439637441043
2019-09-29,S0062,13125.9,10004.911764025475,968.5388039636236,19041.284724087327
2019-10-06,S0062,1232.1499999999999,11060.431507600435,1945.652224362986,20175.210790837882
2019-10-13,S0062,0.0,11881.868282454834,2379.0392315694553,21384.697333340213
2019-10-20,S0062,0.0,9776.93998323919,112.81634615435723,19441.06362032402
2019-10-27,S0062,0.0,10942.44237152671,1180.6013247545998,20704.28341829882
2019-11-03,S0062,0.0,10413.384150118829,554.7766862005083,20271.99161403715
2018-11-11,S0067,1987.45,2581.5447628987386,1795.6491526725808,3367.4403731248963
2018-11-18,S0067,2110.81,1829.7224617496954,995.1833851690783,2664.2615383303128
2018-11-25,S0067,1581.04,1747.9854196467327,867.486112147111,2628.484727146354
2018-12-02,S0067,2015.0,1978.4917681888835,1054.3150585307155,2902.6684778470517
2018-12-09,S0067,1642.37,1826.1670555649932,860.2860324353937,2792.0480786945927
2018-12-16,S0067,1969.34,1906.035523212159,900.1778240274452,2911.8932223968727
2018-12-23,S0067,1808.69,1779.0598197226636,734.754657820047,2823.36498162528
2018-12-30,S0067,2469.42,1989.3481263157917,907.9615944301136,3070.7346582014698
2019-01-06,S0067,2181.13,1751.7111074645368,634.4732672930631,2868.9489476360104
2019-01-13,S0067,1966.74,2051.9415418913086,899.9676048257588,3203.9154789568584
2019-01-20,S0067,2360.06,1732.6419116891564,546.9490712597355,2918.334752118577
2019-01-27,S0067,1822.5,1855.8348127336387,637.3558133196677,3074.3138121476095
2019-02-03,S0067,2103.57,2810.422881128816,1532.567427452594,4088.2783348050375
2019-02-10,S0067,2953.71,1748.9904223968663,432.16258680958526,3065.8182579841473
2019-02-17,S0067,2199.99,1711.6651821499026,356.98568623033157,3066.344678069474
2019-02-24,S0067,1963.13,1964.6731491677456,573.1712538214533,3356.175044514038
2019-03-03,S0067,1989.61,1813.704942390866,386.3302498732555,3241.0796349084767
2019-03-10,S0067,1678.76,2010.0160871387413,547.6483150214931,3472.3838592559896
2019-03-17,S0067,1961.14,2033.677799066716,537.13495336714,3530.220644766292
2019-03-24,S0067,2099.21,2074.0832446438044,544.1285142344352,3604.037975053174
2019-03-31,S0067,1995.77,2137.6746298193316,575.0222483891473,3700.3270112495156
2019-04-07,S0067,1690.68,2129.868837043669,535.1891032799119,3724.5485708074257
2019-04-14,S0067,2005.13,1930.9544790387265,304.878084349883,3557.03087372757
2019-04-21,S0067,1675.2,1968.8598937146237,311.98167566367465,3625.7381117655727
2019-04-28,S0067,1687.17,2358.4918283241127,574.720451294897,4142.263205353329
2019-05-05,S0067,1932.53,1863.1318081970855,25.788517770654607,3700.4750986235167
2019-05-12,S0067,2158.81,1954.1088923284192,64.71205517605813,3843.5057294807802
2019-05-19,S0067,1515.0,2259.9415616416054,319.88732281021,4199.995800473001
2019-05-26,S0067,1632.39,2084.487435300835,95.0652852849098,4073.90958531676
2019-06-02,S0067,1723.8799999999999,2241.9402263793263,204.34592614674398,4279.534526611908
2019-06-09,S0067,1502.5,2309.4023626109597,224.7487765908204,4394.055948631099
2019-06-16,S0067,1491.66,2369.8469388267845,239.17319208071194,4500.5206855728575
2019-06-23,S0067,2597.14,2470.006797093445,294.2860759439527,4645.727518242938
2019-06-30,S0067,1496.26,2447.118680384555,227.26492443449524,4666.972436334614
2019-07-07,S0067,1689.56,2172.201503678285,-90.92481607762011,4435.327823434191
2019-07-14,S0067,1696.76,2338.6608163301803,33.07395382895902,4644.247678831402
2019-07-21,S0067,1130.31,3084.83740362388,616.2119385469096,5553.462868700851
2019-07-28,S0067,1403.15,2237.447602975444,-302.6407432270835,4777.535949177972
2019-08-04,S0067,1784.17,2197.2079396250224,-412.38703396787105,4806.802913217916
2019-08-11,S0067,1707.03,2447.1236092536833,-230.17410409249896,5124.421322599866
2019-08-18,S0067,3672.78,2292.298722866131,-451.0314004650181,5035.62884619728
2019-08-25,S0067,6811.52,2431.1943848197684,-376.61566667294255,5239.00443631248
2019-09-01,S0067,1537.99,2393.057516267255,-477.78459101605995,5263.899623550569
2019-09-08,S0067,2092.81,2512.3669904657395,-420.15266413818244,5444.886645069661
2019-09-15,S0067,2310.53,2445.613019743792,-547.3134150897995,5438.539454577383
2019-09-22,S0067,1845.99,2574.058000933909,-478.0798996225376,5626.195901490356
2019-09-29,S0067,1779.58,2311.031750810849,-799.1905698119899,5421.254071433688
2019-10-06,S0067,387.17,2404.267115726497,-762.9745869839103,5571.508818436905
2019-10-13,S0067,0.0,3094.75268168437,-183.82066545513135,6373.326028823872
2019-10-20,S0067,0.0,2298.6368769932515,-1051.177471012119,5648.451224998622
2019-10-27,S0067,0.0,2314.625094905754,-1104.9463898905174,5734.196579702026
2019-11-03,S0067,0.0,2589.3323001961244,-898.6014883326802,6077.266088724929
2018-11-11,S0072,2571.76,2784.375147388135,2314.4153366910155,3254.334958085254
2018-11-18,S0072,2665.74,2627.010341154577,2102.178042611626,3151.842639697528
2018-11-25,S0072,2485.33,2641.9963043930074,2108.478974588852,3175.513634197163
2018-12-02,S0072,2447.29,2691.7114593737742,2139.3286902996056,3244.094228447943
2018-12-09,S0072,2911.26,2653.8729861373745,2087.0687766373726,3220.6771956373764
2018-12-16,S0072,2504.02,2609.978931616162,2027.8828440035918,3192.075019228732
2018-12-23,S0072,2865.11,2649.0127316432463,2052.4327715264394,3245.592691760053
2018-12-30,S0072,2994.23,2426.020088796281,1815.1563149117264,3036.8838626808356
2019-01-06,S0072,3407.07,2449.8277846406972,1825.0672215467719,3074.5883477346224
2019-01-13,S0072,2322.97,2608.510315639125,1970.1040254693014,3246.9166058089486
2019-01-20,S0072,2311.91,2634.4108202361335,1982.7384656298022,3286.083174842465
2019-01-27,S0072,2409.75,2699.5083601685433,2034.5187268000852,3364.497993537001
2019-02-03,S0072,2915.83,2824.5893893279717,2157.6303267364406,3491.548451919503
2019-02-10,S0072,3168.0099999999998,2510.73921966721,1838.078325398445,3183.400113935975
2019-02-17,S0072,2992.96,2744.917488982087,2062.786398813332,3427.0485791508418
2019-02-24,S0072,2566.36,2966.9321828337684,2276.842942948835,3657.0214227187016
2019-03-03,S0072,2594.08,2838.7309116545075,2140.3212963587894,3537.1405269502256
2019-03-10,S0072,2717.89,2763.633249632086,2057.1540294689103,3470.112469795262
2019-03-17,S0072,3505.83,2717.488928925537,2002.981722611646,3431.996135239428
2019-03-24,S0072,2871.49,2822.458727711796,2100.0251282899726,3544.89232713362
2019-03-31,S0072,2689.03,2757.047226400364,2026.7800423226845,3487.314410478043
2019-04-07,S0072,2342.71,2750.801100454801,2012.7532282445109,3488.8489726650914
2019-04-14,S0072,2622.98,2734.813915260721,1989.14429398694,3480.4835365345016
2019-04-21,S0072,2475.71,2898.40303886718,2144.897825763729,3651.9082519706308
2019-04-28,S0072,2669.65,3042.1051955750086,2257.8959970346664,3826.3143941153508
2019-05-05,S0072,2991.03,2781.494243751559,1981.4830850868789,3581.5054024162396
2019-05-12,S0072,2823.38,2941.0993721710297,2131.094994608843,3751.1037497332163
2019-05-19,S0072,2433.6,3104.49473356397,2282.884267228619,3926.1051998993207
2019-05-26,S0072,2712.38,3007.036477799948,2174.5818907894995,3839.4910648103964
2019-06-02,S0072,2672.7599999999998,2942.554836236708,2099.193245917697,3785.916426555719
2019-06-09,S0072,2972.34,2925.3896167732614,2071.331319726831,3779.4479138196916
2019-06-16,S0072,2483.09,2918.7807977095213,2054.1280222290966,3783.433573189946
2019-06-23,S0072,5025.06,2883.723243789237,2008.6299920280762,3758.816495550398
2019-06-30,S0072,3180.15,2933.5887614097614,2048.1295561406705,3819.0479666788524
2019-07-07,S0072,3335.48,2931.8525084704734,2036.2595591552574,3827.4454577856895
2019-07-14,S0072,3088.04,3061.9330548719477,2155.904127426924,3967.9619823169714
2019-07-21,S0072,3239.23,3199.2999749334454,2274.9096377945293,4123.690312072362
2019-07-28,S0072,2911.9900000000002,2920.576100413408,1983.5421550413193,3857.6100457854964
2019-08-04,S0072,3340.27,3105.5523291451777,2157.9271141916397,4053.1775440987158
2019-08-11,S0072,3407.91,3288.8910233011316,2330.1701000772855,4247.611946524978
2019-08-18,S0072,4650.07,3180.973450433905,2211.4976280408555,4150.449272826954
2019-08-25,S0072,9052.22,3112.8800511150685,2132.693690581691,4093.066411648446
2019-09-01,S0072,3331.0,3085.8556293198653,2095.1021561720713,4076.6091024676593
2019-09-08,S0072,2895.04,3117.2078277511923,2115.982928397263,4118.432727105122
2019-09-15,S0072,3292.65,3071.8233245447213,2060.257218027038,4083.3894310624046
2019-09-22,S0072,3448.67,3102.598669476849,2080.746247584483,4124.451091369215
2019-09-29,S0072,3368.4700000000003,3096.013997556673,2064.0961162905564,4127.93187882279
2019-10-06,S0072,390.39,3237.494754052372,2195.165032968186,4279.824475136558
2019-10-13,S0072,0.0,3377.0170335707335,2312.400141977968,4441.633925163499
2019-10-20,S0072,0.0,3104.455495425003,2025.6942571953061,4183.2167336547
2019-10-27,S0072,0.0,3280.800027498556,2190.958494325302,4370.64156067181
2019-11-03,S0072,0.0,3457.353647430482,2355.600360864071,4559.106933996893
2018-11-11,S0073,826.88,1253.7318370099956,823.7166625656482,1683.747011454343
2018-11-18,S0073,707.72,892.8598060308643,449.1276058707513,1336.5920061909774
2018-11-25,S0073,956.28,938.847978972525,488.84931620147955,1388.8466417435704
2018-12-02,S0073,780.4,1075.1995309641356,594.9697494041927,1555.4293125240786
2018-12-09,S0073,856.8100000000001,1465.514992549304,936.2234370865046,1994.8065480121033
2018-12-16,S0073,704.64,1190.1450243398906,644.2496491526945,1736.0403995270867
2018-12-23,S0073,982.79,1079.1277804409428,516.6791550474126,1641.576405834473
2018-12-30,S0073,1149.53,1250.65738218982,662.1450166245511,1839.169747755089
2019-01-06,S0073,827.44,1112.1223574583846,498.93328785654523,1725.311427060224
2019-01-13,S0073,631.02,1184.8875418772634,554.0095316830167,1815.7655520715102
2019-01-20,S0073,778.71,1040.2449422955817,390.66549353599714,1689.8243910551664
2019-01-27,S0073,764.4,1178.3686491722442,508.0448752454189,1848.6924230990694
2019-02-03,S0073,960.5699999999999,1339.4277802286097,564.5758320062758,2114.2797284509434
2019-02-10,S0073,876.71,1018.9180225121199,215.208588914669,1822.6274561095709
2019-02-17,S0073,1159.18,1047.3412483623724,219.4474548567514,1875.2350418679935
2019-02-24,S0073,953.71,1150.5891740176353,285.74375796644404,2015.4345900688265
2019-03-03,S0073,852.36,1563.9066980429593,655.8047565710683,2472.00863951485
2019-03-10,S0073,1011.1800000000001,1298.0424455810185,361.5353436478199,2234.549547514217
2019-03-17,S0073,1072.47,1175.8435907548396,211.20701093761159,2140.4801705720674
2019-03-24,S0073,1019.81,1342.3384245164843,345.4513992681009,2339.225449764868
2019-03-31,S0073,1043.66,1211.6440983742298,183.83734546084247,2239.4508512876173
2019-04-07,S0073,1061.17,1285.3272414789933,230.42750293563927,2340.2269800223476
2019-04-14,S0073,848.96,1136.6148950849306,54.454820356975915,2218.7749698128855
2019-04-21,S0073,1196.6,1274.692324966174,164.70408291955687,2384.6805670127915
2019-04-28,S0073,914.39,1438.082883559433,231.88233262304334,2644.283434495823
2019-05-05,S0073,1031.09,1117.1602088218424,-125.66592283438513,2359.98634047807
2019-05-12,S0073,934.76,1144.4227211564648,-130.24948484197967,2419.0949271549093
2019-05-19,S0073,948.6,1248.056392113692,-69.51408907722589,2565.62687330461
2019-05-26,S0073,813.85,1661.9562579992005,295.74860999253974,3028.1639060058615
2019-06-02,S0073,1132.47,1395.7820004797616,-5.9873852033595085,2797.5513861628824
2019-06-09,S0073,1353.54,1273.3209516213503,-163.50780817264808,2710.149711415349
2019-06-16,S0073,1196.79,1440.0230751092665,-35.4727241926405,2915.518874411174
2019-06-23,S0073,1793.96,1309.4397221336772,-203.5249741280411,2822.4044183953956
2019-06-30,S0073,1240.05,1382.9917320197344,-163.85693445438437,2929.840398493853
2019-07-07,S0073,1325.5,1234.2405473452661,-346.5073432291431,2814.9884379196756
2019-07-14,S0073,1131.69,1372.3950278855832,-242.6878207702157,2987.477876541382
2019-07-21,S0073,1080.77,1535.7946040576155,-172.45455356481762,3244.0437616800486
2019-07-28,S0073,959.18,1214.8285517404106,-536.013418437555,2965.670521918376
2019-08-04,S0073,1113.54,1242.0931339132565,-546.8893737848698,3031.0756416113827
2019-08-11,S0073,1042.06,1345.74998795221,-491.3679073489611,3182.867883253381
2019-08-18,S0073,1810.73,1759.6450643869114,-130.7486907752393,3650.0388195490623
2019-08-25,S0073,4028.3399999999997,1493.4589691778663,-438.3909359375416,3425.308874293274
2019-09-01,S0073,1415.66,1371.002411458547,-601.7790992720543,3343.783922189148
2019-09-08,S0073,1761.06,1537.710242871365,-479.26297498969825,3554.683460732428
2019-09-15,S0073,1322.83,1407.123546180736,-652.9011872925435,3467.1482796540154
2019-09-22,S0073,1386.7,1480.6729875130497,-619.0391518675503,3580.3851268936496
2019-09-29,S0073,1306.52,1331.9240277233396,-807.4296313790935,3471.2776868257724
2019-10-06,S0073,172.96,1470.0795483031955,-709.2637450532336,3649.4228416596243
2019-10-13,S0073,0.0,1633.4777514045159,-638.1101972965794,3905.065700105611
2019-10-20,S0073,0.0,1312.5113526808773,-1006.8172370580528,3631.8399424198074
2019-10-27,S0073,0.0,1339.776735533216,-1023.1390792762188,3702.692550342651
2019-11-03,S0073,0.0,1443.433650204766,-972.2405202962866,3859.107820705819
2018-11-11,S0083,358.69,4830.340122211955,2949.868134234008,6710.812110189901
2018-11-18,S0083,503.99,2395.4252954767753,292.126728513565,4498.723862439985
2018-11-25,S0083,567.72,2619.58146755843,503.76438424871276,4735.398550868147
2018-12-02,S0083,613.79,3302.666069995314,1185.6546630722892,5419.677476918339
2018-12-09,S0083,427.09000000000003,3507.645596524165,1256.8967968985366,5758.3943961497935
2018-12-16,S0083,651.8199999999999,3323.6975140168433,962.8953645192514,5684.499663514435
2018-12-23,S0083,719.52,2523.378300386539,139.30889974724096,4907.447701025838
2018-12-30,S0083,444.11,4000.55945122164,1598.1769829818745,6402.941919461406
2019-01-06,S0083,545.96,4676.34563310081,2223.4557396881196,7129.235526513501
2019-01-13,S0083,424.6,2824.20966716127,310.7452171224272,5337.674117200113
2019-01-20,S0083,1574.5600000000002,2978.378077639505,424.8093876889734,5531.946767590037
2019-01-27,S0083,581.54,3931.242102381561,1345.6783137165075,6516.805891046614
2019-02-03,S0083,880.73,4293.098735587109,1531.2240809884966,7054.973390185722
2019-02-10,S0083,1023.5600000000001,3542.3860271868675,682.3710960473877,6402.400958326347
2019-02-17,S0083,821.71,3982.9886340301045,1095.2866245040673,6870.690643556141
2019-02-24,S0083,1355.72,3791.776534990701,867.1218755061145,6716.431194475287
2019-03-03,S0083,879.57,3732.883917206475,734.6348978158471,6731.132936597103
2019-03-10,S0083,675.85,3977.350924801807,907.636463980607,7047.065385623007
2019-03-17,S0083,696.25,3391.660496989809,272.6885516177322,6510.632442361886
