store_id,data,previsao_revenue,previsao_default,revenue_2018,coeficiente_anual
S0016,2019-10-18,177.16,194.17,155.48,21.68
S0016,2019-10-19,174.19,190.46,152.51,21.68
S0016,2019-10-20,104.52,103.45,82.84,21.68
S0016,2019-10-21,111.67,112.38,89.99,21.68
S0016,2019-10-22,70.73,61.25,49.05,21.68
S0016,2019-10-23,109.99,110.28,88.31,21.68
S0016,2019-10-24,106.43,105.84,84.75,21.68
S0016,2019-10-25,82.6,76.08,60.92,21.68
S0016,2019-10-26,186.87,206.29,165.19,21.68
S0016,2019-10-27,132.44,138.32,110.76,21.68
S0016,2019-10-28,95.5,92.19,73.82,21.68
S0016,2019-10-29,87.12,81.72,65.44,21.68
S0016,2019-10-30,103.22,101.83,81.54,21.68
S0016,2019-10-31,46.01,30.38,24.33,21.68
S0030,2019-10-01,44.46,31.07,24.88,19.58
S0030,2019-10-02,39.57,24.96,19.99,19.58
S0030,2019-10-03,52.92,41.64,33.34,19.58
S0030,2019-10-04,103.44,104.73,83.86,19.58
S0030,2019-10-05,140.61,151.14,121.03,19.58
S0030,2019-10-06,95.4,94.69,75.82,19.58
S0030,2019-10-07,44.06,30.57,24.48,19.58
S0030,2019-10-08,60.81,51.49,41.23,19.58
S0030,2019-10-09,40.45,26.06,20.87,19.58
S0030,2019-10-10,37.64,22.55,18.06,19.58
S0030,2019-10-11,74.9,69.08,55.32,19.58
S0030,2019-10-12,102.22,103.2,82.64,19.58
S0030,2019-10-13,109.78,112.64,90.2,19.58
S0030,2019-10-14,86.46,83.52,66.88,19.58
S0030,2019-10-15,62.23,53.26,42.65,19.58
S0030,2019-10-16,66.41,58.48,46.83,19.58
S0030,2019-10-17,92.0,90.44,72.42,19.58
S0030,2019-10-18,101.5,102.3,81.92,19.58
S0030,2019-10-19,125.44,132.2,105.86,19.58
S0030,2019-10-20,98.76,98.88,79.18,19.58
S0030,2019-10-21,56.03,45.52,36.45,19.58
S0030,2019-10-22,51.93,40.4,32.35,19.58
S0030,2019-10-23,63.35,54.66,43.77,19.58
S0030,2019-10-24,43.4,29.75,23.82,19.58
S0030,2019-10-25,43.33,29.66,23.75,19.58
S0030,2019-10-26,58.06,48.05,38.48,19.58
S0030,2019-10-27,56.29,45.84,36.71,19.58
S0030,2019-10-28,70.6,63.71,51.02,19.58
S0030,2019-10-29,32.96,16.71,13.38,19.58
S0030,2019-10-30,48.43,36.03,28.85,19.58
S0030,2019-10-31,36.69,21.37,17.11,19.58
S0032,2019-10-01,134.62,130.95,104.86,29.76
S0032,2019-10-02,162.39,165.63,132.63,29.76
S0032,2019-10-03,105.48,94.56,75.72,29.76
S0032,2019-10-04,348.68,398.27,318.92,29.76
S0032,2019-10-05,129.44,124.48,99.68,29.76
S0032,2019-10-06,143.69,142.28,113.93,29.76
S0032,2019-10-07,143.63,142.2,113.87,29.76
S0032,2019-10-08,86.07,70.32,56.31,29.76
S0032,2019-10-09,116.83,108.73,87.07,29.76
S0032,2019-10-10,227.67,247.15,197.91,29.76
S0032,2019-10-11,123.85,117.5,94.09,29.76
S0032,2019-10-12,188.99,198.85,159.23,29.76
S0032,2019-10-13,121.87,115.03,92.11,29.76
S0032,2019-10-14,96.96,83.92,67.2,29.76
S0032,2019-10-15,128.72,123.58,98.96,29.76
S0032,2019-10-16,157.03,158.94,127.27,29.76
S0032,2019-10-17,118.2,110.45,88.44,29.76
S0032,2019-10-18,81.19,64.23,51.43,29.76
S0032,2019-10-19,138.83,136.21,109.07,29.76
S0032,2019-10-20,115.99,107.69,86.23,29.76
S0032,2019-10-21,148.43,148.2,118.67,29.76
S0032,2019-10-22,88.73,73.64,58.97,29.76
S0032,2019-10-23,56.96,33.97,27.2,29.76
S0032,2019-10-24,81.06,64.06,51.3,29.76
S0032,2019-10-25,126.39,120.67,96.63,29.76
S0032,2019-10-26,120.15,112.88,90.39,29.76
S0032,2019-10-27,116.38,108.17,86.62,29.76
S0032,2019-10-28,75.18,56.72,45.42,29.76
S0032,2019-10-29,69.59,49.74,39.83,29.76
S0032,2019-10-30,91.66,77.3,61.9,29.76
S0032,2019-10-31,68.92,48.9,39.16,29.76
S0039,2019-10-01,157.73,166.84,133.6,24.13
S0039,2019-10-02,131.32,133.86,107.19,24.13
S0039,2019-10-03,147.68,154.29,123.55,24.13
S0039,2019-10-04,52.56,35.5,28.43,24.13
S0039,2019-10-05,316.57,365.2,292.44,24.13
S0039,2019-10-06,176.67,190.49,152.54,24.13
S0039,2019-10-07,121.54,121.65,97.41,24.13
S0039,2019-10-08,130.65,133.02,106.52,24.13
S0039,2019-10-09,136.66,140.53,112.53,24.13
S0039,2019-10-10,167.13,178.58,143.0,24.13
S0039,2019-10-11,121.0,120.97,96.87,24.13
S0039,2019-10-12,194.35,212.57,170.22,24.13
S0039,2019-10-13,180.42,195.18,156.29,24.13
S0039,2019-10-14,116.42,115.25,92.29,24.13
S0039,2019-10-15,112.7,110.61,88.57,24.13
S0039,2019-10-16,114.14,112.41,90.01,24.13
S0039,2019-10-17,143.41,148.96,119.28,24.13
S0039,2019-10-18,138.82,143.23,114.69,24.13
S0039,2019-10-19,108.98,105.96,84.85,24.13
S0039,2019-10-20,137.36,141.4,113.23,24.13
S0039,2019-10-21,121.92,122.12,97.79,24.13
S0039,2019-10-22,58.41,42.81,34.28,24.13
S0039,2019-10-23,91.16,83.71,67.03,24.13
S0039,2019-10-24,116.99,115.97,92.86,24.13
S0039,2019-10-25,97.94,92.18,73.81,24.13
S0039,2019-10-26,147.55,154.13,123.42,24.13
S0039,2019-10-27,110.51,107.87,86.38,24.13
S0039,2019-10-28,181.23,196.19,157.1,24.13
S0039,2019-10-29,170.93,183.33,146.8,24.13
S0039,2019-10-30,94.45,87.82,70.32,24.13
S0039,2019-10-31,55.99,39.79,31.86,24.13
S0059,2019-10-01,135.41,114.54,91.72,43.69
S0059,2019-10-02,187.45,179.53,143.76,43.69
S0059,2019-10-03,211.59,209.68,167.9,43.69
S0059,2019-10-04,128.69,106.15,85.0,43.69
S0059,2019-10-05,305.58,327.05,261.89,43.69
S0059,2019-10-06,164.99,151.48,121.3,43.69
S0059,2019-10-07,222.55,223.36,178.86,43.69
S0059,2019-10-08,104.05,75.38,60.36,43.69
S0059,2019-10-09,172.42,160.76,128.73,43.69
S0059,2019-10-10,178.73,168.64,135.04,43.69
S0059,2019-10-11,207.19,204.18,163.5,43.69
S0059,2019-10-12,221.87,222.51,178.18,43.69
S0059,2019-10-13,267.11,279.01,223.42,43.69
S0059,2019-10-14,180.78,171.2,137.09,43.69
S0059,2019-10-15,165.01,151.51,121.32,43.69
S0059,2019-10-16,131.96,110.23,88.27,43.69
S0059,2019-10-17,174.65,163.55,130.96,43.69
S0059,2019-10-18,110.84,83.86,67.15,43.69
S0059,2019-10-19,279.05,293.92,235.36,43.69
S0059,2019-10-20,215.63,214.72,171.94,43.69
S0059,2019-10-21,180.29,170.59,136.6,43.69
S0059,2019-10-22,107.07,79.15,63.38,43.69
S0059,2019-10-23,84.83,51.38,41.14,43.69
S0059,2019-10-24,140.87,121.36,97.18,43.69
S0059,2019-10-25,113.37,87.02,69.68,43.69
S0059,2019-10-26,170.11,157.88,126.42,43.69
S0059,2019-10-27,151.17,134.22,107.48,43.69
S0059,2019-10-28,135.74,114.95,92.05,43.69
S0059,2019-10-29,129.12,106.69,85.43,43.69
S0059,2019-10-30,109.49,82.17,65.8,43.69
S0059,2019-10-31,147.42,129.54,103.73,43.69
S0068,2019-10-01,60.72,43.22,34.61,26.11
S0068,2019-10-02,64.43,47.85,38.32,26.11
S0068,2019-10-03,93.19,83.77,67.08,26.11
S0068,2019-10-04,67.87,52.15,41.76,26.11
S0068,2019-10-05,143.24,146.27,117.13,26.11
S0068,2019-10-06,140.58,142.95,114.47,26.11
S0068,2019-10-07,59.14,41.25,33.03,26.11
S0068,2019-10-08,87.09,76.15,60.98,26.11
S0068,2019-10-09,89.53,79.2,63.42,26.11
S0068,2019-10-10,118.16,114.95,92.05,26.11
S0068,2019-10-11,85.05,73.61,58.94,26.11
S0068,2019-10-12,110.11,104.9,84.0,26.11
S0068,2019-10-13,113.65,109.32,87.54,26.11
S0068,2019-10-14,189.7,204.29,163.59,26.11
S0068,2019-10-15,111.43,106.55,85.32,26.11
S0068,2019-10-16,70.69,55.67,44.58,26.11
S0068,2019-10-17,68.39,52.8,42.28,26.11
S0068,2019-10-18,86.94,75.97,60.83,26.11
S0068,2019-10-19,82.99,71.03,56.88,26.11
S0068,2019-10-20,57.85,39.64,31.74,26.11
S0068,2019-10-21,49.31,28.97,23.2,26.11
S0068,2019-10-22,77.51,64.19,51.4,26.11
S0068,2019-10-23,126.64,125.54,100.53,26.11
S0068,2019-10-24,100.18,92.5,74.07,26.11
S0068,2019-10-25,97.69,89.39,71.58,26.11
S0068,2019-10-26,86.62,75.57,60.51,26.11
S0068,2019-10-27,109.31,103.9,83.2,26.11
S0068,2019-10-28,38.4,15.35,12.29,26.11
S0068,2019-10-29,65.04,48.62,38.93,26.11
S0068,2019-10-30,133.31,133.87,107.2,26.11
S0068,2019-10-31,71.59,56.8,45.48,26.11
S0071,2019-10-01,343.88,327.35,262.13,81.75
S0071,2019-10-02,224.65,178.46,142.9,81.75
S0071,2019-10-03,458.63,470.66,376.88,81.75
S0071,2019-10-04,342.35,325.44,260.6,81.75
S0071,2019-10-05,406.45,405.49,324.7,81.75
S0071,2019-10-06,382.61,375.72,300.86,81.75
S0071,2019-10-07,267.87,232.43,186.12,81.75
S0071,2019-10-08,319.77,297.24,238.02,81.75
S0071,2019-10-09,368.05,357.54,286.3,81.75
S0071,2019-10-10,376.15,367.65,294.4,81.75
S0071,2019-10-11,366.32,355.38,284.57,81.75
S0071,2019-10-12,396.1,392.57,314.35,81.75
S0071,2019-10-13,376.28,367.81,294.53,81.75
S0071,2019-10-14,339.62,322.03,257.87,81.75
S0071,2019-10-15,312.53,288.2,230.78,81.75
S0071,2019-10-16,217.04,168.95,135.29,81.75
S0071,2019-10-17,296.94,268.73,215.19,81.75
S0071,2019-10-18,294.29,265.42,212.54,81.75
S0071,2019-10-19,430.67,435.74,348.92,81.75
S0071,2019-10-20,368.48,358.07,286.73,81.75
S0071,2019-10-21,292.62,263.34,210.87,81.75
S0071,2019-10-22,342.83,326.04,261.08,81.75
S0071,2019-10-23,319.89,297.39,238.14,81.75
S0071,2019-10-24,226.43,180.68,144.68,81.75
S0071,2019-10-25,289.72,259.72,207.97,81.75
S0071,2019-10-26,289.8,259.82,208.05,81.75
S0071,2019-10-27,254.3,215.48,172.55,81.75
S0071,2019-10-28,278.77,246.04,197.02,81.75
S0071,2019-10-29,274.15,240.27,192.4,81.75
S0071,2019-10-30,306.38,280.52,224.63,81.75
S0071,2019-10-31,307.25,281.61,225.5,81.75
S0076,2019-10-01,161.71,85.12,68.16,93.55
S0076,2019-10-02,214.03,150.46,120.48,93.55
S0076,2019-10-03,176.68,103.81,83.13,93.55
S0076,2019-10-04,221.21,159.42,127.66,93.55
S0076,2019-10-05,193.19,124.43,99.64,93.55
S0076,2019-10-06,187.15,116.89,93.6,93.55
S0076,2019-10-07,210.99,146.66,117.44,93.55
S0076,2019-10-08,205.43,139.72,111.88,93.55
S0076,2019-10-09,191.58,122.42,98.03,93.55
S0076,2019-10-10,184.0,112.96,90.45,93.55
S0076,2019-10-11,303.07,261.65,209.52,93.55
S0076,2019-10-12,236.42,178.42,142.87,93.55
S0076,2019-10-13,194.83,126.48,101.28,93.55
S0076,2019-10-14,237.65,179.95,144.1,93.55
S0076,2019-10-15,182.94,111.63,89.39,93.55
S0076,2019-10-16,216.58,153.64,123.03,93.55
S0076,2019-10-17,221.17,159.37,127.62,93.55
S0076,2019-10-18,234.19,175.63,140.64,93.55
S0076,2019-10-19,140.49,58.62,46.94,93.55
S0076,2019-10-20,203.82,137.71,110.27,93.55
S0076,2019-10-21,193.63,124.98,100.08,93.55
S0076,2019-10-22,269.77,220.07,176.22,93.55
S0076,2019-10-23,228.79,168.89,135.24,93.55
S0076,2019-10-24,171.21,96.98,77.66,93.55
S0076,2019-10-25,198.34,130.86,104.79,93.55
S0076,2019-10-26,181.32,109.61,87.77,93.55
S0076,2019-10-27,187.58,117.43,94.03,93.55
S0076,2019-10-28,156.01,78.0,62.46,93.55
S0076,2019-10-29,164.05,88.04,70.5,93.55
S0076,2019-10-30,186.49,116.07,92.94,93.55
S0076,2019-10-31,142.8,61.5,49.25,93.55
S0077,2019-10-01,41.58,42.22,33.81,7.77
S0077,2019-10-02,44.04,45.29,36.27,7.77
S0077,2019-10-03,84.86,96.27,77.09,7.77
S0077,2019-10-04,81.54,92.13,73.77,7.77
S0077,2019-10-05,100.28,115.53,92.51,7.77
S0077,2019-10-06,108.91,126.31,101.14,7.77
S0077,2019-10-07,166.21,197.86,158.44,7.77
S0077,2019-10-08,30.57,28.47,22.8,7.77
S0077,2019-10-09,72.67,81.05,64.9,7.77
S0077,2019-10-10,59.39,64.46,51.62,7.77
S0077,2019-10-11,38.83,38.79,31.06,7.77
S0077,2019-10-12,67.39,74.45,59.62,7.77
S0077,2019-10-13,90.15,102.88,82.38,7.77
S0077,2019-10-14,40.44,40.8,32.67,7.77
S0077,2019-10-15,114.97,133.87,107.2,7.77
S0077,2019-10-16,24.49,20.88,16.72,7.77
S0077,2019-10-17,65.64,72.27,57.87,7.77
S0077,2019-10-18,101.11,116.56,93.34,7.77
S0077,2019-10-19,52.84,56.28,45.07,7.77
S0077,2019-10-20,88.8,101.19,81.03,7.77
S0077,2019-10-21,68.33,75.63,60.56,7.77
S0077,2019-10-22,36.91,36.39,29.14,7.77
S0077,2019-10-23,84.52,95.85,76.75,7.77
S0077,2019-10-24,49.48,52.09,41.71,7.77
S0077,2019-10-25,59.52,64.63,51.75,7.77
S0077,2019-10-26,76.58,85.93,68.81,7.77
S0077,2019-10-27,97.46,112.01,89.69,7.77
S0077,2019-10-28,83.76,94.9,75.99,7.77
S0077,2019-10-29,101.35,116.86,93.58,7.77
S0077,2019-10-30,71.78,79.94,64.01,7.77
S0077,2019-10-31,26.96,23.96,19.19,7.77
S0080,2019-10-01,240.52,235.93,188.92,51.6
S0080,2019-10-02,248.83,246.3,197.23,51.6
S0080,2019-10-03,240.13,235.44,188.53,51.6
S0080,2019-10-04,305.79,317.44,254.19,51.6
S0080,2019-10-05,379.33,409.28,327.73,51.6
S0080,2019-10-06,220.73,211.21,169.13,51.6
S0080,2019-10-07,238.9,233.9,187.3,51.6
S0080,2019-10-08,248.84,246.32,197.24,51.6
S0080,2019-10-09,514.01,577.47,462.41,51.6
S0080,2019-10-10,306.98,318.92,255.38,51.6
S0080,2019-10-11,342.44,363.21,290.84,51.6
S0080,2019-10-12,442.87,488.63,391.27,51.6
S0080,2019-10-13,340.38,360.63,288.78,51.6
S0080,2019-10-14,326.67,343.51,275.07,51.6
S0080,2019-10-15,368.72,396.03,317.12,51.6
S0080,2019-10-16,307.28,319.3,255.68,51.6
S0080,2019-10-17,238.43,233.32,186.83,51.6
S0080,2019-10-18,250.78,248.74,199.18,51.6
S0080,2019-10-19,244.41,240.78,192.81,51.6
S0080,2019-10-20,199.23,184.36,147.63,51.6
S0080,2019-10-21,281.32,286.88,229.72,51.6
S0080,2019-10-22,238.22,233.05,186.62,51.6
S0080,2019-10-23,269.06,271.57,217.46,51.6
S0080,2019-10-24,218.68,208.65,167.08,51.6
S0080,2019-10-25,240.16,235.48,188.56,51.6
S0080,2019-10-26,326.62,343.45,275.02,51.6
S0080,2019-10-27,197.92,182.73,146.32,51.6
S0080,2019-10-28,168.59,146.1,116.99,51.6
S0080,2019-10-29,266.15,267.93,214.55,51.6
S0080,2019-10-30,192.77,176.3,141.17,51.6
S0080,2019-10-31,271.47,274.58,219.87,51.6
S0086,2019-10-01,43.91,37.98,30.41,13.5
S0086,2019-10-02,13.96,0.57,0.46,13.5
S0086,2019-10-03,31.26,22.18,17.76,13.5
S0086,2019-10-04,41.14,34.52,27.64,13.5
S0086,2019-10-05,78.87,81.64,65.37,13.5
S0086,2019-10-06,41.02,34.37,27.52,13.5
S0086,2019-10-07,45.72,40.24,32.22,13.5
S0086,2019-10-08,26.71,16.5,13.21,13.5
S0086,2019-10-09,59.29,57.18,45.79,13.5
S0086,2019-10-10,27.43,17.4,13.93,13.5
S0086,2019-10-11,71.39,72.29,57.89,13.5
S0086,2019-10-12,81.11,84.43,67.61,13.5
S0086,2019-10-13,62.44,61.12,48.94,13.5
S0086,2019-10-14,52.97,49.29,39.47,13.5
S0086,2019-10-15,110.63,121.3,97.13,13.5
S0086,2019-10-16,66.72,66.46,53.22,13.5
S0086,2019-10-17,27.9,17.98,14.4,13.5
S0086,2019-10-18,30.8,21.6,17.3,13.5
S0086,2019-10-19,42.86,36.67,29.36,13.5
S0086,2019-10-20,55.69,52.69,42.19,13.5
S0086,2019-10-21,31.01,21.87,17.51,13.5
S0086,2019-10-22,30.37,21.07,16.87,13.5
S0086,2019-10-23,66.91,66.7,53.41,13.5
S0086,2019-10-24,23.19,12.1,9.69,13.5
S0086,2019-10-25,85.76,90.24,72.26,13.5
S0086,2019-10-26,40.62,33.87,27.12,13.5
S0086,2019-10-27,55.7,52.7,42.2,13.5
S0086,2019-10-28,59.34,57.25,45.84,13.5
S0086,2019-10-29,29.47,19.94,15.97,13.5
S0086,2019-10-30,20.17,8.33,6.67,13.5
S0086,2019-10-31,40.54,33.77,27.04,13.5
S0088,2019-10-01,356.39,395.53,316.72,39.67
S0088,2019-10-02,116.71,96.21,77.04,39.67
S0088,2019-10-03,135.49,119.66,95.82,39.67
S0088,2019-10-04,204.45,205.78,164.78,39.67
S0088,2019-10-05,251.06,263.99,211.39,39.67
S0088,2019-10-06,205.63,207.25,165.96,39.67
S0088,2019-10-07,125.32,106.96,85.65,39.67
S0088,2019-10-08,121.17,101.78,81.5,39.67
S0088,2019-10-09,87.71,59.99,48.04,39.67
S0088,2019-10-10,115.74,95.0,76.07,39.67
S0088,2019-10-11,182.68,178.59,143.01,39.67
S0088,2019-10-12,222.87,228.78,183.2,39.67
S0088,2019-10-13,284.09,305.24,244.42,39.67
S0088,2019-10-14,125.28,106.91,85.61,39.67
S0088,2019-10-15,115.12,94.22,75.45,39.67
S0088,2019-10-16,199.8,199.97,160.13,39.67
S0088,2019-10-17,239.05,248.99,199.38,39.67
S0088,2019-10-18,218.54,223.38,178.87,39.67
S0088,2019-10-19,197.0,196.48,157.33,39.67
S0088,2019-10-20,340.11,375.2,300.44,39.67
S0088,2019-10-21,136.19,120.54,96.52,39.67
S0088,2019-10-22,193.69,192.34,154.02,39.67
S0088,2019-10-23,60.63,26.18,20.96,39.67
S0088,2019-10-24,101.44,77.14,61.77,39.67
S0088,2019-10-25,150.79,138.77,111.12,39.67
S0088,2019-10-26,175.59,169.74,135.92,39.67
S0088,2019-10-27,228.3,235.56,188.63,39.67
S0088,2019-10-28,131.32,114.45,91.65,39.67
S0088,2019-10-29,110.01,87.84,70.34,39.67
S0088,2019-10-30,138.86,123.87,99.19,39.67
S0088,2019-10-31,188.81,186.25,149.14,39.67
S0089,2019-10-01,39.75,24.69,19.77,19.98
S0089,2019-10-02,55.06,43.81,35.08,19.98
S0089,2019-10-03,34.23,17.8,14.25,19.98
S0089,2019-10-04,69.34,61.64,49.36,19.98
S0089,2019-10-05,97.69,97.05,77.71,19.98
S0089,2019-10-06,68.78,60.94,48.8,19.98
S0089,2019-10-07,39.43,24.29,19.45,19.98
S0089,2019-10-08,41.76,27.2,21.78,19.98
S0089,2019-10-09,34.47,18.1,14.49,19.98
S0089,2019-10-10,31.56,14.46,11.58,19.98
S0089,2019-10-11,72.86,66.04,52.88,19.98
S0089,2019-10-12,141.52,151.78,121.54,19.98
S0089,2019-10-13,74.53,68.12,54.55,19.98
S0089,2019-10-14,243.2,278.76,223.22,19.98
S0089,2019-10-15,78.0,72.46,58.02,19.98
S0089,2019-10-16,75.29,69.07,55.31,19.98
S0089,2019-10-17,50.45,38.05,30.47,19.98
S0089,2019-10-18,23.64,4.57,3.66,19.98
S0089,2019-10-19,48.58,35.72,28.6,19.98
S0089,2019-10-20,42.7,28.37,22.72,19.98
S0089,2019-10-21,64.82,56.0,44.84,19.98
S0089,2019-10-22,32.34,15.44,12.36,19.98
S0089,2019-10-23,32.65,15.82,12.67,19.98
S0089,2019-10-24,37.66,22.08,17.68,19.98
S0089,2019-10-25,61.56,51.93,41.58,19.98
S0089,2019-10-26,71.75,64.65,51.77,19.98
S0089,2019-10-27,71.09,63.83,51.11,19.98
S0089,2019-10-28,87.88,84.79,67.9,19.98
S0089,2019-10-29,31.87,14.85,11.89,19.98
S0089,2019-10-30,79.14,73.88,59.16,19.98
S0089,2019-10-31,49.16,36.44,29.18,19.98
S0099,2019-10-01,52.12,38.74,31.02,21.1
S0099,2019-10-02,57.07,44.92,35.97,21.1
S0099,2019-10-03,128.48,134.1,107.38,21.1
S0099,2019-10-04,85.14,79.97,64.04,21.1
S0099,2019-10-05,125.85,130.81,104.75,21.1
S0099,2019-10-06,93.81,90.8,72.71,21.1
S0099,2019-10-07,61.74,50.75,40.64,21.1
S0099,2019-10-08,36.79,19.59,15.69,21.1
S0099,2019-10-09,104.17,103.74,83.07,21.1
S0099,2019-10-10,46.34,31.52,25.24,21.1
S0099,2019-10-11,54.56,41.79,33.46,21.1
S0099,2019-10-12,102.94,102.2,81.84,21.1
S0099,2019-10-13,127.21,132.51,106.11,21.1
S0099,2019-10-14,88.81,84.56,67.71,21.1
S0099,2019-10-15,129.94,135.92,108.84,21.1
S0099,2019-10-16,76.16,68.76,55.06,21.1
S0099,2019-10-17,48.32,33.99,27.22,21.1
S0099,2019-10-18,61.18,50.05,40.08,21.1
S0099,2019-10-19,73.7,65.69,52.6,21.1
S0099,2019-10-20,45.26,30.17,24.16,21.1
S0099,2019-10-21,43.18,27.57,22.08,21.1
S0099,2019-10-22,111.83,113.31,90.73,21.1
S0099,2019-10-23,82.51,76.69,61.41,21.1
S0099,2019-10-24,69.89,60.93,48.79,21.1
S0099,2019-10-25,89.01,84.81,67.91,21.1
S0099,2019-10-26,98.5,96.66,77.4,21.1
S0099,2019-10-27,109.49,110.38,88.39,21.1
S0099,2019-10-28,67.34,57.75,46.24,21.1
S0099,2019-10-29,89.12,84.94,68.02,21.1
S0099,2019-10-30,99.96,98.48,78.86,21.1
S0099,2019-10-31,39.58,23.08,18.48,21.1
S0109,2019-10-01,351.4,199.65,159.87,191.53
S0109,2019-10-02,323.8,165.18,132.27,191.53
S0109,2019-10-03,274.1,103.12,82.57,191.53
S0109,2019-10-04,307.5,144.83,115.97,191.53
S0109,2019-10-05,335.2,179.42,143.67,191.53
S0109,2019-10-06,355.92,205.29,164.39,191.53
S0109,2019-10-07,267.01,94.26,75.48,191.53
S0109,2019-10-08,384.73,241.27,193.2,191.53
S0109,2019-10-09,219.26,34.63,27.73,191.53
S0109,2019-10-10,252.11,75.65,60.58,191.53
S0109,2019-10-11,282.26,113.31,90.73,191.53
S0109,2019-10-12,319.32,159.59,127.79,191.53
S0109,2019-10-13,412.5,275.95,220.97,191.53
S0109,2019-10-14,290.49,123.58,98.96,191.53
S0109,2019-10-15,272.45,101.05,80.92,191.53
S0109,2019-10-16,332.09,175.53,140.56,191.53
S0109,2019-10-17,320.36,160.89,128.83,191.53
S0109,2019-10-18,277.16,106.94,85.63,191.53
S0109,2019-10-19,292.24,125.77,100.71,191.53
S0109,2019-10-20,347.15,194.34,155.62,191.53
S0109,2019-10-21,273.27,102.08,81.74,191.53
S0109,2019-10-22,343.86,190.23,152.33,191.53
S0109,2019-10-23,276.76,106.44,85.23,191.53
S0109,2019-10-24,286.72,118.88,95.19,191.53
S0109,2019-10-25,291.19,124.46,99.66,191.53
S0109,2019-10-26,308.91,146.59,117.38,191.53
S0109,2019-10-27,402.25,263.15,210.72,191.53
S0109,2019-10-28,321.08,161.78,129.55,191.53
S0109,2019-10-29,282.76,113.93,91.23,191.53
S0109,2019-10-30,249.61,72.53,58.08,191.53
S0109,2019-10-31,260.02,85.53,68.49,191.53
S0120,2019-10-01,19.17,12.84,10.28,8.89
S0120,2019-10-02,95.51,108.17,86.62,8.89
S0120,2019-10-03,41.34,40.52,32.45,8.89
S0120,2019-10-04,45.68,45.94,36.79,8.89
S0120,2019-10-05,93.67,105.87,84.78,8.89
S0120,2019-10-06,98.46,111.86,89.57,8.89
S0120,2019-10-07,41.66,40.92,32.77,8.89
S0120,2019-10-08,44.51,44.48,35.62,8.89
S0120,2019-10-09,60.93,64.99,52.04,8.89
S0120,2019-10-10,21.81,16.13,12.92,8.89
S0120,2019-10-11,61.03,65.11,52.14,8.89
S0120,2019-10-12,113.29,130.38,104.4,8.89
S0120,2019-10-13,88.03,98.83,79.14,8.89
S0120,2019-10-14,94.79,107.27,85.9,8.89
S0120,2019-10-15,51.66,53.41,42.77,8.89
S0120,2019-10-16,62.78,67.3,53.89,8.89
S0120,2019-10-17,73.92,81.21,65.03,8.89
S0120,2019-10-18,71.09,77.68,62.2,8.89
S0120,2019-10-19,47.0,47.59,38.11,8.89
S0120,2019-10-20,81.14,90.23,72.25,8.89
S0120,2019-10-21,80.59,89.54,71.7,8.89
S0120,2019-10-22,18.52,12.03,9.63,8.89
S0120,2019-10-23,58.43,61.87,49.54,8.89
S0120,2019-10-24,64.02,68.85,55.13,8.89
S0120,2019-10-25,14.01,6.39,5.12,8.89
S0120,2019-10-26,143.81,168.49,134.92,8.89
S0120,2019-10-27,62.29,66.69,53.4,8.89
S0120,2019-10-28,258.08,311.19,249.19,8.89
S0120,2019-10-29,55.09,57.7,46.2,8.89
S0120,2019-10-30,106.39,121.76,97.5,8.89
S0120,2019-10-31,64.88,69.92,55.99,8.89
S0141,2019-10-01,67.9,76.53,61.28,6.62
S0141,2019-10-02,111.07,130.44,104.45,6.62
S0141,2019-10-03,139.29,165.68,132.67,6.62
S0141,2019-10-04,76.23,86.93,69.61,6.62
S0141,2019-10-05,82.09,94.25,75.47,6.62
S0141,2019-10-06,6.62,0.0,0.0,6.62
S0141,2019-10-07,112.09,131.71,105.47,6.62
S0141,2019-10-08,61.44,68.46,54.82,6.62
S0141,2019-10-09,93.62,108.65,87.0,6.62
S0141,2019-10-10,56.39,62.15,49.77,6.62
S0141,2019-10-11,30.23,29.48,23.61,6.62
S0141,2019-10-12,59.24,65.71,52.62,6.62
S0141,2019-10-13,6.62,0.0,0.0,6.62
S0141,2019-10-14,107.31,125.74,100.69,6.62
S0141,2019-10-15,57.58,63.64,50.96,6.62
S0141,2019-10-16,54.36,59.62,47.74,6.62
S0141,2019-10-17,35.58,36.17,28.96,6.62
S0141,2019-10-18,40.12,41.84,33.5,6.62
S0141,2019-10-19,54.94,60.34,48.32,6.62
S0141,2019-10-20,6.62,0.0,0.0,6.62
S0141,2019-10-21,63.59,71.15,56.97,6.62
S0141,2019-10-22,48.64,52.48,42.02,6.62
S0141,2019-10-23,48.3,52.05,41.68,6.62
S0141,2019-10-24,49.56,53.62,42.94,6.62
S0141,2019-10-25,84.8,97.63,78.18,6.62
S0141,2019-10-26,71.8,81.4,65.18,6.62
S0141,2019-10-27,6.62,0.0,0.0,6.62
S0141,2019-10-28,27.55,26.14,20.93,6.62
S0141,2019-10-29,63.8,71.41,57.18,6.62
S0141,2019-10-30,41.18,43.16,34.56,6.62
S0141,2019-10-31,120.5,142.22,113.88,6.62
S0143,2019-10-01,61.52,56.25,45.04,16.48
S0143,2019-10-02,45.0,35.62,28.52,16.48
S0143,2019-10-03,115.05,123.1,98.57,16.48
S0143,2019-10-04,120.06,129.35,103.58,16.48
S0143,2019-10-05,86.15,87.01,69.67,16.48
S0143,2019-10-06,170.16,191.92,153.68,16.48
S0143,2019-10-07,150.11,166.88,133.63,16.48
