date,store_id,revenue,revenue_prediction,lower_bound,upper_bound
2018-11-25,S0056,3484.82,4231.922422006338,2003.6088312501834,6460.2360127624925
2018-12-02,S0056,3814.07,4232.886167181864,1989.8737048676635,6475.898629496065
2018-12-09,S0056,4354.71,4233.000117576363,1975.6981019212453,6490.30213323148
2018-12-16,S0056,4001.29,4233.0135907358,1961.548540672597,6504.478640799003
2018-12-23,S0056,4579.63,4233.015183762538,1947.4791641294905,6518.551203395586
2018-12-30,S0056,3268.79,4233.015372117334,1933.4949882039195,6532.5357560307475
2019-01-06,S0056,3717.81,4233.01539438785,1919.5952379526916,6546.435550823009
2019-01-13,S0056,2796.93,4233.01539702105,1905.778492047028,6560.252301995073
2019-01-20,S0056,6143.51,4233.015397332392,1892.0432916242535,6573.987503040531
2019-01-27,S0056,3341.36,4233.015397369204,1878.3882109382284,6587.64258380018
2019-02-03,S0056,5191.78,4233.015397373557,1864.8118642281484,6601.218930518966
2019-02-10,S0056,6295.05,4233.015397374072,1851.3129050970474,6614.717889651096
2019-02-17,S0056,5578.76,4233.015397374133,1837.890025074379,6628.140769673886
2019-02-24,S0056,5177.24,4233.01539737414,1824.541952150094,6641.488842598186
2019-03-03,S0056,4768.8,4233.015397374141,1811.2674493694917,6654.763345378789
2019-03-10,S0056,6231.54,4233.015397374141,1798.0653134956087,6667.965481252673
2019-03-17,S0056,4658.31,4233.015397374141,1784.9343737363588,6681.096421011923
2019-03-24,S0056,3705.59,4233.015397374141,1771.8734905327756,6694.157304215506
2019-03-31,S0056,3713.54,4233.015397374141,1758.8815544048293,6707.149240343452
2019-04-07,S0056,3038.81,4233.015397374141,1745.9574848515085,6720.073309896773
2019-04-14,S0056,4462.7,4233.015397374141,1733.100229302077,6732.930565446204
2019-04-21,S0056,6980.0,4233.015397374141,1720.3087621156365,6745.722032632645
2019-04-28,S0056,4035.15,4233.015397374141,1707.5820836262892,6758.448711121992
2019-05-05,S0056,4026.25,4233.015397374141,1694.919219231398,6771.111575516883
2019-05-12,S0056,5236.09,4233.015397374141,1682.319218520584,6783.711576227697
2019-05-19,S0056,3579.83,4233.015397374141,1669.7811544432539,6796.249640305028
2019-05-26,S0056,4038.5099999999998,4233.015397374141,1657.304122512609,6808.726672235673
2019-06-02,S0056,4494.96,4233.015397374141,1644.8872400441833,6821.143554704098
2019-06-09,S0056,3795.56,4233.015397374141,1632.5296454271129,6833.501149321169
2019-06-16,S0056,4210.57,4233.015397374141,1620.2304974264162,6845.800297321865
2019-06-23,S0056,5263.69,4233.015397374141,1607.9889745147093,6858.041820233572
2019-06-30,S0056,4970.94,4233.015397374141,1595.8042742318307,6870.226520516451
2019-07-07,S0056,4620.58,4233.015397374141,1583.6756125709794,6882.355182177302
2019-07-14,S0056,6338.0,4233.015397374141,1571.6022233900248,6894.428571358257
2019-07-21,S0056,3946.53,4233.015397374141,1559.5833578467573,6906.447436901524
2019-07-28,S0056,4462.34,4233.015397374141,1547.6182838568707,6918.41251089141
2019-08-04,S0056,6310.09,4233.015397374141,1535.7062855735994,6930.324509174682
2019-08-11,S0056,5178.24,4233.015397374141,1523.8466628879391,6942.184131860342
2019-08-18,S0056,8511.18,4233.015397374141,1512.0387309484786,6953.992063799803
2019-08-25,S0056,19333.17,4233.015397374141,1500.281819699901,6965.74897504838
2019-09-01,S0056,4590.57,4233.015397374141,1488.5752734392809,6977.455521309001
2019-09-08,S0056,4551.0,4233.015397374141,1476.9184503893416,6989.11234435894
2019-09-15,S0056,5398.21,4233.015397374141,1465.3107222878934,7000.720072460388
2019-09-22,S0056,4417.42,4233.015397374141,1453.7514739926974,7012.279320755584
2019-09-29,S0056,6400.11,4233.015397374141,1442.2401031010686,7023.790691647213
2019-10-06,S0056,747.37,4233.015397374141,1430.7760195835326,7035.254775164749
2019-10-13,S0056,0.0,4233.015397374141,1419.358645430927,7046.6721493173545
2019-10-20,S0056,0.0,4233.015397374141,1407.987414314331,7058.04338043395
2019-10-27,S0056,0.0,4233.015397374141,1396.661771257271,7069.36902349101
2019-11-03,S0056,0.0,4233.015397374141,1385.381172319656,7080.649622428626
2018-11-11,S0058,1586.48,1473.329671461616,605.0177157216739,2341.641627201558
2018-11-18,S0058,1524.83,1489.5456390283632,602.0511652220338,2377.0401128346925
2018-11-25,S0058,1510.81,1487.1090720727566,592.1758063118479,2382.0423378336654
2018-12-02,S0058,1533.21,1487.1090720727566,592.1758062989541,2382.0423378465593
2018-12-09,S0058,1949.53,1487.1090720727566,592.1758062860603,2382.042337859453
2018-12-16,S0058,1893.06,1487.1090720727566,592.1758062731664,2382.0423378723467
2018-12-23,S0058,1771.97,1487.1090720727566,592.1758062602726,2382.0423378852406
2018-12-30,S0058,1920.6599999999999,1487.1090720727566,592.1758062473788,2382.0423378981345
2019-01-06,S0058,2329.0099999999998,1487.1090720727566,592.175806234485,2382.042337911028
2019-01-13,S0058,1841.56,1487.1090720727566,592.1758062215911,2382.042337923922
2019-01-20,S0058,3185.39,1487.1090720727566,592.1758062086973,2382.042337936816
2019-01-27,S0058,1937.31,1487.1090720727566,592.1758061958035,2382.0423379497097
2019-02-03,S0058,1863.27,1487.1090720727566,592.1758061829096,2382.0423379626036
2019-02-10,S0058,2006.89,1487.1090720727566,592.1758061700158,2382.0423379754975
2019-02-17,S0058,1824.84,1487.1090720727566,592.175806157122,2382.0423379883914
2019-02-24,S0058,1455.87,1487.1090720727566,592.1758061442282,2382.042338001285
2019-03-03,S0058,1212.5,1487.1090720727566,592.1758061313343,2382.0423380141788
2019-03-10,S0058,1765.58,1487.1090720727566,592.1758061184406,2382.0423380270727
2019-03-17,S0058,1791.94,1487.1090720727566,592.1758061055468,2382.042338039966
2019-03-24,S0058,1659.84,1487.1090720727566,592.175806092653,2382.04233805286
2019-03-31,S0058,1892.09,1487.1090720727566,592.1758060797591,2382.042338065754
2019-04-07,S0058,1573.1,1487.1090720727566,592.1758060668653,2382.042338078648
2019-04-14,S0058,1506.47,1487.1090720727566,592.1758060539715,2382.0423380915418
2019-04-21,S0058,1655.23,1487.1090720727566,592.1758060410776,2382.0423381044357
2019-04-28,S0058,1424.51,1487.1090720727566,592.1758060281838,2382.0423381173296
2019-05-05,S0058,1246.1,1487.1090720727566,592.17580601529,2382.042338130223
2019-05-12,S0058,1693.5,1487.1090720727566,592.1758060023963,2382.042338143117
2019-05-19,S0058,1593.72,1487.1090720727566,592.1758059895024,2382.042338156011
2019-05-26,S0058,1405.51,1487.1090720727566,592.1758059766086,2382.0423381689047
2019-06-02,S0058,1596.1,1487.1090720727566,592.1758059637148,2382.042338181798
2019-06-09,S0058,1377.51,1487.1090720727566,592.175805950821,2382.042338194692
2019-06-16,S0058,1377.3799999999999,1487.1090720727566,592.1758059379271,2382.042338207586
2019-06-23,S0058,2481.95,1487.1090720727566,592.1758059250333,2382.04233822048
2019-06-30,S0058,1403.83,1487.1090720727566,592.1758059121395,2382.042338233374
2019-07-07,S0058,1500.0,1487.1090720727566,592.1758058992456,2382.0423382462677
2019-07-14,S0058,1674.3400000000001,1487.1090720727566,592.1758058863518,2382.0423382591616
2019-07-21,S0058,1601.64,1487.1090720727566,592.175805873458,2382.042338272055
2019-07-28,S0058,1487.94,1487.1090720727566,592.1758058605642,2382.042338284949
2019-08-04,S0058,1484.27,1487.1090720727566,592.1758058476703,2382.042338297843
2019-08-11,S0058,1499.64,1487.1090720727566,592.1758058347765,2382.042338310737
2019-08-18,S0058,2883.1200000000003,1487.1090720727566,592.1758058218827,2382.0423383236302
2019-08-25,S0058,6399.54,1487.1090720727566,592.1758058089888,2382.042338336524
2019-09-01,S0058,1784.19,1487.1090720727566,592.175805796095,2382.042338349418
2019-09-08,S0058,1876.47,1487.1090720727566,592.1758057832012,2382.042338362312
2019-09-15,S0058,2462.81,1487.1090720727566,592.1758057703074,2382.042338375206
2019-09-22,S0058,1747.08,1487.1090720727566,592.1758057574135,2382.0423383881
2019-09-29,S0058,1833.4,1487.1090720727566,592.1758057445197,2382.0423384009937
2019-10-06,S0058,259.49,1487.1090720727566,592.1758057316259,2382.042338413887
2019-10-13,S0058,0.0,1487.1090720727566,592.1758057187321,2382.042338426781
2019-10-20,S0058,0.0,1487.1090720727566,592.1758057058382,2382.042338439675
2019-10-27,S0058,0.0,1487.1090720727566,592.1758056929444,2382.042338452569
2019-11-03,S0058,0.0,1487.1090720727566,592.1758056800506,2382.0423384654623
2018-11-11,S0061,2432.51,2491.5573760168213,716.227403097894,4266.887348935748
2018-11-18,S0061,2661.71,2491.5573760168213,713.2860674027729,4269.828684630869
2018-11-25,S0061,3250.47,2491.5573760168213,710.3495887737042,4272.765163259938
2018-12-02,S0061,2325.41,2491.5573760168213,707.4179432282508,4275.696808805392
2018-12-09,S0061,2805.12,2491.5573760168213,704.4911069806885,4278.623645052954
2018-12-16,S0061,3087.37,2491.5573760168213,701.5690564397564,4281.545695593886
2018-12-23,S0061,3007.08,2491.5573760168213,698.6517682064364,4284.462983827207
2018-12-30,S0061,3053.74,2491.5573760168213,695.7392190717683,4287.375532961874
2019-01-06,S0061,2795.06,2491.5573760168213,692.8313860146952,4290.283366018947
2019-01-13,S0061,2165.79,2491.5573760168213,689.928246199941,4293.186505833702
2019-01-20,S0061,4578.62,2491.5573760168213,687.029776975917,4296.084975057725
2019-01-27,S0061,2772.9,2491.5573760168213,684.1359558726613,4298.978796160982
2019-02-03,S0061,3021.7,2491.5573760168213,681.2467605998058,4301.867991433837
2019-02-10,S0061,4847.48,2491.5573760168213,678.362169044573,4304.752582989069
2019-02-17,S0061,4077.09,2491.5573760168213,675.4821592698013,4307.632592763841
2019-02-24,S0061,3451.13,2491.5573760168213,672.6067095119993,4310.508042521644
2019-03-03,S0061,3486.33,2491.5573760168213,669.7357981794257,4313.378953854217
2019-03-10,S0061,2956.58,2491.5573760168213,666.8694038501992,4316.245348183444
2019-03-17,S0061,3395.64,2491.5573760168213,664.0075052704331,4319.107246763209
2019-03-24,S0061,3890.57,2491.5573760168213,661.1500813523958,4321.964670681247
2019-03-31,S0061,3154.01,2491.5573760168213,658.2971111726988,4324.817640860943
2019-04-07,S0061,2556.47,2491.5573760168213,655.448573970509,4327.666178063134
2019-04-14,S0061,3242.5299999999997,2491.5573760168213,652.6044491457867,4330.510302887856
2019-04-21,S0061,4235.6,2491.5573760168213,649.7647162575458,4333.350035776097
2019-04-28,S0061,3563.91,2491.5573760168213,646.9293550221421,4336.185397011501
2019-05-05,S0061,3842.01,2491.5573760168213,644.0983453115803,4339.016406722062
2019-05-12,S0061,3456.97,2491.5573760168213,641.2716671518499,4341.8430848817925
2019-05-19,S0061,2580.56,2491.5573760168213,638.4493007212786,4344.665451312364
2019-05-26,S0061,3773.6,2491.5573760168213,635.6312263489117,4347.483525684731
2019-06-02,S0061,3131.59,2491.5573760168213,632.8174245129126,4350.29732752073
2019-06-09,S0061,2994.52,2491.5573760168213,630.0078758389843,4353.106876194658
2019-06-16,S0061,3423.25,2491.5573760168213,627.2025610988144,4355.912190934829
2019-06-23,S0061,4156.1900000000005,2491.5573760168213,624.4014612085382,4358.713290825104
2019-06-30,S0061,3134.34,2491.5573760168213,621.6045572272246,4361.510194806418
2019-07-07,S0061,3203.48,2491.5573760168213,618.8118303553829,4364.30292167826
2019-07-14,S0061,3674.77,2491.5573760168213,616.0232619334863,4367.091490100156
2019-07-21,S0061,3016.34,2491.5573760168213,613.2388334405198,4369.875918593123
2019-07-28,S0061,3259.37,2491.5573760168213,610.4585264925431,4372.656225541099
2019-08-04,S0061,3383.72,2491.5573760168213,607.6823228412761,4375.432429192367
2019-08-11,S0061,3890.59,2491.5573760168213,604.9102043726994,4378.204547660944
2019-08-18,S0061,6522.41,2491.5573760168213,602.1421531056778,4380.972598927965
2019-08-25,S0061,14543.98,2491.5573760168213,599.3781511905981,4383.7366008430445
2019-09-01,S0061,3299.42,2491.5573760168213,596.6181809080263,4386.496571125616
2019-09-08,S0061,3938.56,2491.5573760168213,593.8622246673824,4389.25252736626
2019-09-15,S0061,4604.98,2491.5573760168213,591.1102650056334,4392.004487028009
2019-09-22,S0061,3617.98,2491.5573760168213,588.3622845860002,4394.752467447643
2019-09-29,S0061,3423.16,2491.5573760168213,585.618266196685,4397.496485836958
2019-10-06,S0061,457.59,2491.5573760168213,582.8781927496136,4400.236559284029
2019-10-13,S0061,0.0,2491.5573760168213,580.1420472791929,4402.972704754449
2019-10-20,S0061,0.0,2491.5573760168213,577.4098129410859,4405.704939092557
2019-10-27,S0061,0.0,2491.5573760168213,574.6814730110011,4408.433279022642
2019-11-03,S0061,0.0,2491.5573760168213,571.9570108835005,4411.157741150142
2018-11-11,S0062,8727.2,7972.304489715563,2656.878653148665,13287.73032628246
2018-11-18,S0062,10638.84,7698.7133740420195,2153.1661189802626,13244.260629103777
2018-11-25,S0062,9543.94,7620.067848682391,2051.6776693342226,13188.45802803056
2018-12-02,S0062,10510.16,7597.460686736123,2025.9648978744917,13168.956475597754
2018-12-09,S0062,9727.95,7590.962112673228,2018.857893446715,13163.066331899741
2018-12-16,S0062,10476.68,7589.094055773769,2016.8378104335152,13161.350301114022
2018-12-23,S0062,10882.73,7588.557070806629,2016.258407755996,13160.855733857261
2018-12-30,S0062,13511.26,7588.402711025074,2016.0913543239794,13160.714067726167
2019-01-06,S0062,10955.1,7588.3583393133495,2016.0426859593508,13160.673992667347
2019-01-13,S0062,10536.13,7588.345584379509,2016.0280359657572,13160.663132793261
2019-01-20,S0062,20225.25,7588.341917891764,2016.0231637654097,13160.660672018119
2019-01-27,S0062,11615.43,7588.340863936286,2016.0211021715295,13160.660625701043
2019-02-03,S0062,11509.49,7588.340560970008,2016.0198484977827,13160.661273442232
2019-02-10,S0062,14606.57,7588.340473880403,2016.0188270654107,13160.662120695395
2019-02-17,S0062,10715.48,7588.340448845936,2016.0178723923782,13160.663025299495
2019-02-24,S0062,9534.14,7588.340441649618,2016.016936909853,13160.663946389383
2019-03-03,S0062,11431.83,7588.340439580989,2016.0160069438716,13160.664872218107
2019-03-10,S0062,12691.13,7588.340438986349,2016.015078563767,13160.665799408931
2019-03-17,S0062,10481.039999999999,7588.340438815416,2016.0141506396421,13160.666726991189
2019-03-24,S0062,10386.36,7588.34043876628,2016.0132228467019,13160.667654685858
2019-03-31,S0062,10978.76,7588.340438752156,2016.012295091582,13160.66858241273
2019-04-07,S0062,10091.11,7588.340438748096,2016.0113673474425,13160.66951014875
2019-04-14,S0062,11537.73,7588.340438746929,2016.0104396065717,13160.670437887286
2019-04-21,S0062,11102.55,7588.3404387465935,2016.0095118667487,13160.671365626438
2019-04-28,S0062,8615.78,7588.340438746497,2016.0085841273367,13160.672293365657
2019-05-05,S0062,9109.92,7588.34043874647,2016.007656388154,13160.673221104786
2019-05-12,S0062,10758.89,7588.340438746462,2016.0067286491458,13160.674148843776
2019-05-19,S0062,9740.17,7588.340438746459,2016.0058009102986,13160.675076582618
2019-05-26,S0062,9516.5,7588.340438746458,2016.0048731716088,13160.676004321307
2019-06-02,S0062,9401.13,7588.340438746458,2016.0039454330727,13160.676932059843
2019-06-09,S0062,6058.47,7588.340438746458,2016.003017694693,13160.677859798223
2019-06-16,S0062,8969.68,7588.340438746458,2016.002089956467,13160.67878753645
2019-06-23,S0062,13764.04,7588.340438746458,2016.0011622183947,13160.67971527452
2019-06-30,S0062,8178.8,7588.340438746458,2016.000234480478,13160.680643012438
2019-07-07,S0062,8706.48,7588.340438746458,2015.999306742715,13160.681570750201
2019-07-14,S0062,9072.94,7588.340438746458,2015.9983790051074,13160.682498487808
2019-07-21,S0062,8718.53,7588.340438746458,2015.9974512676536,13160.683426225263
2019-07-28,S0062,6907.79,7588.340438746458,2015.9965235303544,13160.684353962562
2019-08-04,S0062,8148.93,7588.340438746458,2015.9955957932098,13160.685281699705
2019-08-11,S0062,7227.03,7588.340438746458,2015.9946680562189,13160.686209436697
2019-08-18,S0062,15734.289999999999,7588.340438746458,2015.9937403193835,13160.687137173532
2019-08-25,S0062,30984.55,7588.340438746458,2015.9928125827018,13160.688064910213
2019-09-01,S0062,9141.85,7588.340438746458,2015.991884846174,13160.688992646741
2019-09-08,S0062,10623.03,7588.340438746458,2015.9909571098015,13160.689920383114
2019-09-15,S0062,11823.53,7588.340438746458,2015.9900293735836,13160.690848119331
2019-09-22,S0062,10063.72,7588.340438746458,2015.9891016375204,13160.691775855395
2019-09-29,S0062,13125.9,7588.340438746458,2015.988173901611,13160.692703591305
2019-10-06,S0062,1232.1499999999999,7588.340438746458,2015.987246165857,13160.69363132706
2019-10-13,S0062,0.0,7588.340438746458,2015.9863184302558,13160.69455906266
2019-10-20,S0062,0.0,7588.340438746458,2015.9853906948101,13160.695486798106
2019-10-27,S0062,0.0,7588.340438746458,2015.984462959519,13160.696414533397
2019-11-03,S0062,0.0,7588.340438746458,2015.9835352243817,13160.697342268533
2018-11-11,S0067,1987.45,1848.0401554946695,1128.7384277703406,2567.341883218998
2018-11-18,S0067,2110.81,1833.2439616637735,1075.5247894422814,2590.9631338852655
2018-11-25,S0067,1581.04,1871.795511958284,1102.177879728646,2641.4131441879217
2018-12-02,S0067,2015.0,1841.736917920099,1013.5839239645145,2669.8899118756835
2018-12-09,S0067,1642.37,1854.6015885985726,1005.5409212079521,2703.662255989193
2018-12-16,S0067,1969.34,1854.401851355047,974.5874466040913,2734.2162561060027
2018-12-23,S0067,1808.69,1849.5531566897569,938.4560987562377,2760.650214623276
2018-12-30,S0067,2469.42,1854.1400992125298,918.234625084879,2790.0455733401805
2019-01-06,S0067,2181.13,1851.7721999812845,887.3676114954396,2816.1767884671294
2019-01-13,S0067,1966.74,1852.1790549932236,862.051205861154,2842.3069041252934
2019-01-20,S0067,2360.06,1852.7273704817046,837.3962945354671,2868.0584464279423
2019-01-27,S0067,1822.5,1852.0582768839017,811.53224916966,2892.5843045981437
2019-02-03,S0067,2103.57,1852.4658873315748,787.937302466971,2916.9944721961783
2019-02-10,S0067,2953.71,1852.3486938221074,764.0303004659556,2940.667087178259
2019-02-17,S0067,2199.99,1852.2981582075115,740.7643804111217,2963.8319360039013
2019-02-24,S0067,1963.13,1852.3910132591584,718.1764183400953,2986.6056081782217
2019-03-03,S0067,1989.61,1852.3244442798136,695.7949103858414,3008.853978173786
2019-03-10,S0067,1678.76,1852.3500087800692,673.9775862952833,3030.722431264855
2019-03-17,S0067,1961.14,1852.352287419049,652.5190606208314,3052.1855142172662
2019-03-24,S0067,2099.21,1852.3401641734185,631.4187574813873,3073.26157086545
2019-03-31,S0067,1995.77,1852.3505458040593,610.709089844851,3093.9920017632676
2019-04-07,S0067,1690.68,1852.3456362575673,590.3168234238758,3114.3744490912586
2019-04-14,S0067,2005.13,1852.346138898783,570.2571389559384,3134.4351388416276
2019-04-21,S0067,1675.2,1852.3475927852844,550.5075393666289,3154.18764620394
2019-04-28,S0067,1687.17,1852.3460441208176,531.048945895473,3173.643142346162
2019-05-05,S0067,1932.53,1852.3469152559942,511.8762414417431,3192.817589070245
2019-05-12,S0067,2158.81,1852.3467112422247,492.972340890685,3211.721081593764
2019-05-19,S0067,1515.0,1852.3465600456964,474.3278674091507,3230.365252682242
2019-05-26,S0067,1632.39,1852.3467804808795,455.9328060702983,3248.7607548914607
2019-06-02,S0067,1723.8799999999999,1852.3466346681505,437.77642292311907,3266.9168464131817
2019-06-09,S0067,1502.5,1852.3466839941293,419.8504262718625,3284.842941716396
2019-06-16,S0067,1491.66,1852.3466951881426,402.1459365618266,3302.5474538144585
2019-06-23,S0067,2597.14,1852.3466654757733,384.65494445838726,3320.038386493159
2019-06-30,S0067,1496.26,1852.3466887245243,367.3700303349865,3337.323347114062
2019-07-07,S0067,1689.56,1852.34667873319,350.2839618538967,3354.4093956124834
2019-07-14,S0067,1696.76,1852.346678925973,333.39008978682546,3371.3032680651204
2019-07-21,S0067,1130.31,1852.3466826566896,316.6820604573502,3388.011304856029
2019-07-28,S0067,1403.15,1852.346679112071,300.15385863548795,3404.5394995886536
2019-08-04,S0067,1784.17,1852.3466809482252,283.79981665473747,3420.8935452417127
2019-08-11,S0067,1707.03,1852.3466806279368,267.61453227951256,3437.0788289763614
2019-08-18,S0067,3672.78,1852.3466802072153,251.5928895465072,3453.1004708679234
2019-08-25,S0067,6811.52,1852.346680723783,235.73002435223907,3468.963337095327
2019-09-01,S0067,1537.99,1852.3466804080733,220.02130537356334,3484.6720554425833
2019-09-08,S0067,2092.81,1852.346680499498,204.46232601033603,3500.23103498866
2019-09-15,S0067,2310.53,1852.346680538032,189.04888348765257,3515.644477588411
2019-09-22,S0067,1845.99,1852.3466804664217,173.77696857518913,3530.9163923576543
2019-09-29,S0067,1779.58,1852.346680517932,158.64275316114913,3546.050607874715
2019-10-06,S0067,387.17,1852.3466804980567,143.64257811537937,3561.050782880734
2019-10-13,S0067,0.0,1852.3466804963807,128.77294391705937,3575.920417075702
2019-10-20,S0067,0.0,1852.3466805057171,114.03050059362022,3590.662860417814
2019-10-27,S0067,0.0,1852.346680497691,99.41203902312873,3605.2813219722534
2019-11-03,S0067,0.0,1852.3466805015007,84.9144828756971,3619.7788781273043
2018-11-11,S0072,2571.76,2599.8690804935113,2136.0281121350113,3063.7100488520114
2018-11-18,S0072,2665.74,2626.342764161272,2123.698068640214,3128.98745968233
2018-11-25,S0072,2485.33,2536.0567535004643,2013.0224407216501,3059.0910662792785
2018-12-02,S0072,2447.29,2455.970102037793,1902.388479123987,3009.5517249515988
2018-12-09,S0072,2911.26,2490.416480788332,1883.2398693006658,3097.5930922759985
2018-12-16,S0072,2504.02,2585.862340409596,1926.4435848727442,3245.2810959464477
2018-12-23,S0072,2865.11,2612.638468835321,1923.8680530361753,3301.4088846344666
2018-12-30,S0072,2994.23,2540.6133577825935,1834.4390722604753,3246.7876433047118
2019-01-06,S0072,3407.07,2471.479675349342,1741.8903299196481,3201.069020779036
2019-01-13,S0072,2322.97,2495.73251379195,1727.5980047341054,3263.867022849795
2019-01-20,S0072,2311.91,2574.752187493195,1767.0364998393798,3382.46787514701
2019-01-27,S0072,2409.75,2600.8749467043153,1768.0878539553003,3433.66203945333
2019-02-03,S0072,2915.83,2543.6781544816968,1694.675516123681,3392.6807928397125
2019-02-10,S0072,3168.0099999999998,2484.272075280421,1615.2415920334151,3353.302558527427
2019-02-17,S0072,2992.96,2500.760241318775,1601.051990714588,3400.468491922962
2019-02-24,S0072,2566.36,2565.9840246711497,1633.971884473814,3497.9961648684853
2019-03-03,S0072,2594.08,2590.8194404465416,1636.3979224269647,3545.2409584661186
2019-03-10,S0072,2717.89,2545.622178940018,1575.668629368317,3515.575728511719
2019-03-17,S0072,3505.83,2494.7913592931677,1506.850445411435,3482.7322731749005
2019-03-24,S0072,2871.49,2505.428808806301,1491.7238723203013,3519.1337452923003
2019-03-31,S0072,2689.03,2559.102537967015,1517.9144073020618,3600.2906686319684
2019-04-07,S0072,2342.71,2582.257554510433,1520.5787867259155,3643.93632229495
2019-04-14,S0072,2622.98,2546.7357073437624,1470.0231830657092,3623.4482316218155
2019-04-21,S0072,2475.71,2503.4148800580833,1410.1053459571983,3596.724414158968
2019-04-28,S0072,2669.65,2509.7012068355875,1393.9914815001077,3625.4109321710675
2019-05-05,S0072,2991.03,2553.735081839527,1413.9912116080966,3693.4789520709573
2019-05-12,S0072,2823.38,2574.9943667604425,1416.2604852814754,3733.7282482394094
2019-05-19,S0072,2433.6,2547.2443455637035,1373.8993034642508,3720.5893876631562
2019-05-26,S0072,2712.38,2510.4621519713423,1321.5457669023315,3699.378537040353
2019-06-02,S0072,2672.7599999999998,2513.5648080052774,1304.6871958998713,3722.4424201106835
2019-06-09,S0072,2972.34,2549.577636862737,1319.2565914429526,3779.898682282522
2019-06-16,S0072,2483.09,2568.8545643342004,1320.7756798160094,3816.9334488523914
2019-06-23,S0072,5025.06,2547.3221326711796,1285.021615926291,3809.6226494160683
2019-06-30,S0072,3180.15,2516.2027859613054,1239.132151207661,3793.2734207149497
2019-07-07,S0072,3335.48,2517.0240986257945,1221.8336562205966,3812.214541030992
2019-07-14,S0072,3088.04,2546.3829814497763,1231.7621612591352,3861.0038016404174
2019-07-21,S0072,3239.23,2563.6819064709052,1232.3463168993242,3895.0174960424865
2019-07-28,S0072,2911.9900000000002,2547.1021775870668,1201.9183263920454,3892.286028782088
2019-08-04,S0072,3340.27,2520.8635308022067,1161.563434696369,3880.1636269080445
2019-08-11,S0072,3407.91,2520.0951480336416,1144.1091525708719,3896.0811434964116
2019-08-18,S0072,4650.07,2543.9507609331667,1150.1387236846142,3937.7627981817195
2019-08-25,S0072,9052.22,2559.338243410163,1149.7122210977968,3968.9642657225295
2019-09-01,S0072,3331.0,2546.6852634267116,1123.5743067567594,3969.796220096664
2019-09-08,S0072,2895.04,2524.6344758420187,1087.9594877168747,3961.3094639671626
2019-09-15,S0072,3292.65,2522.8014463786553,1070.5854107383625,3975.017482018948
2019-09-22,S0072,3448.67,2542.119176007337,1073.3815326164947,4010.856819398179
2019-09-29,S0072,3368.4700000000003,2555.702262620673,1071.9392422429685,4039.465282998378
2019-10-06,S0072,390.39,2546.1467826473645,1049.2535856389893,4043.0399796557394
2019-10-13,S0072,0.0,2527.674479722961,1017.6963795109482,4037.6525799349743
2019-10-20,S0072,0.0,2525.170813940488,1000.5852159291383,4049.7564119518383
2019-10-27,S0072,0.0,2540.758047988432,1000.7290684830236,4080.78702749384
2019-11-03,S0072,0.0,2552.668088478747,998.3109484845857,4107.025228472909
2018-11-11,S0073,826.88,997.2666983686872,620.0511726128138,1374.4822241245606
2018-11-18,S0073,707.72,997.2666983686872,617.495704907923,1377.0376918294514
2018-11-25,S0073,956.28,997.2666983686872,614.9573183149516,1379.5760784224228
2018-12-02,S0073,780.4,997.2666983686872,612.4356748272276,1382.097721910147
2018-12-09,S0073,856.8100000000001,997.2666983686872,609.9304474408102,1384.6029492965642
2018-12-16,S0073,704.64,997.2666983686872,607.4413196595026,1387.0920770778719
2018-12-23,S0073,982.79,997.2666983686872,604.9679850281321,1389.5654117092422
2018-12-30,S0073,1149.53,997.2666983686872,602.5101466921496,1392.0232500452248
2019-01-06,S0073,827.44,997.2666983686872,600.067516981758,1394.4658797556165
2019-01-13,S0073,631.02,997.2666983686872,597.6398170189179,1396.8935797184565
2019-01-20,S0073,778.71,997.2666983686872,595.226776345714,1399.3066203916605
2019-01-27,S0073,764.4,997.2666983686872,592.8281325726764,1401.705264164698
2019-02-03,S0073,960.5699999999999,997.2666983686872,590.4436310457661,1404.0897656916084
2019-02-10,S0073,876.71,997.2666983686872,588.073024530826,1406.4603722065485
2019-02-17,S0073,1159.18,997.2666983686872,585.7160729143918,1408.8173238229826
2019-02-24,S0073,953.71,997.2666983686872,583.3725429198364,1411.160853817538
2019-03-03,S0073,852.36,997.2666983686872,581.0422078378999,1413.4911888994745
2019-03-10,S0073,1011.1800000000001,997.2666983686872,578.7248472707245,1415.80854946665
2019-03-17,S0073,1072.47,997.2666983686872,576.4202468885719,1418.1131498488025
2019-03-24,S0073,1019.81,997.2666983686872,574.12819819847,1420.4051985389044
2019-03-31,S0073,1043.66,997.2666983686872,571.8484983240761,1422.6848984132985
2019-04-07,S0073,1061.17,997.2666983686872,569.580949796102,1424.9524469412725
2019-04-14,S0073,848.96,997.2666983686872,567.3253603526871,1427.2080363846874
2019-04-21,S0073,1196.6,997.2666983686872,565.0815427491492,1429.4518539882251
2019-04-28,S0073,914.39,997.2666983686872,562.8493145765786,1431.6840821607957
2019-05-05,S0073,1031.09,997.2666983686872,560.6284980887804,1433.904898648594
2019-05-12,S0073,934.76,997.2666983686872,558.4189200370979,1436.1144767002766
2019-05-19,S0073,948.6,997.2666983686872,556.2204115126842,1438.3129852246902
2019-05-26,S0073,813.85,997.2666983686872,554.0328077958166,1440.500588941558
